interaction_id,ticket_id,interaction_timestamp,author_type,author_id,author_name,message,interaction_type,channel,attachments
INT00000150,TKT000034,2026-01-03 14:08:49,CUSTOMER,CUST00113,Davi Luiz Mendes,Mas isso já faz 3 dias que estou com problema! Preciso de agilidade!,COMMENT,PORTAL,
INT00000151,TKT000034,2026-01-04 01:59:36,AGENT,AGENT024,Amanda Pinto,Realizei o estorno solicitado. O valor será creditado em até 2 dias úteis.,COMMENT,PORTAL,
INT00000152,TKT000034,2026-01-05 00:22:47,CUSTOMER,CUST00113,Davi Luiz Mendes,Pode cancelar. Já resolvi de outra forma.,COMMENT,PORTAL,
INT00000153,TKT000034,2026-01-05 19:27:56,AGENT,AGENT024,Amanda Pinto,Consegui identificar o problema. Vou encaminhar para o time técnico.,COMMENT,PORTAL,
INT00000154,TKT000035,2025-12-10 15:39:54,CUSTOMER,CUST00188,Vinicius Fonseca,A maquininha está pedindo atualização mas não consigo fazer. Como proceder?,COMMENT,CHAT,
INT00000155,TKT000035,2025-12-10 22:36:26,AGENT,AGENT014,Nicolas Ribeiro,Consegui identificar o problema. Vou encaminhar para o time técnico.,COMMENT,CHAT,
INT00000156,TKT000035,2025-12-11 05:54:51,CUSTOMER,CUST00188,Vinicius Fonseca,Excelente atendimento! Problema resolvido.,COMMENT,CHAT,
INT00000157,TKT000035,2025-12-11 07:50:35,AGENT,AGENT014,Nicolas Ribeiro,Já apliquei a correção. Poderia confirmar se está funcionando agora?,COMMENT,CHAT,
INT00000158,TKT000035,2025-12-12 01:44:59,CUSTOMER,CUST00188,Vinicius Fonseca,Quanto tempo vai demorar? Estou perdendo vendas!,COMMENT,CHAT,
INT00000159,TKT000035,2025-12-12 13:52:58,AGENT,AGENT014,Nicolas Ribeiro,Realizei o estorno solicitado. O valor será creditado em até 2 dias úteis.,COMMENT,CHAT,
INT00000160,TKT000036,2025-12-27 14:59:54,CUSTOMER,CUST00135,Dr. Luan Alves,A leitora de cartão não está funcionando. Tentei limpar mas continua com problema.,COMMENT,PORTAL,
INT00000161,TKT000036,2025-12-28 03:33:55,AGENT,AGENT008,Henrique Martins,Entendo sua frustração. Vou verificar isso imediatamente para você.,COMMENT,PORTAL,
INT00000162,TKT000036,2025-12-28 07:57:17,CUSTOMER,CUST00135,Dr. Luan Alves,Pode cancelar. Já resolvi de outra forma.,COMMENT,PORTAL,
INT00000163,TKT000036,2025-12-28 17:28:57,AGENT,AGENT008,Henrique Martins,"Enviei as instruções por email. Por favor, siga o passo a passo.",COMMENT,PORTAL,
INT00000164,TKT000036,2025-12-29 03:24:08,CUSTOMER,CUST00135,Dr. Luan Alves,Não consigo seguir essas instruções. Tem como fazer remotamente?,COMMENT,PORTAL,
INT00000165,TKT000036,2025-12-29 08:45:54,AGENT,AGENT008,Henrique Martins,Olá! Obrigado por entrar em contato. Já estou analisando seu caso.,COMMENT,PORTAL,
INT00000166,TKT000036,2025-12-29 13:01:30,CUSTOMER,CUST00135,Dr. Luan Alves,Perfeito! Funcionou agora. Muito obrigado pelo suporte!,COMMENT,PORTAL,
INT00000167,TKT000036,2025-12-30 03:26:23,AGENT,AGENT008,Henrique Martins,Olá! Obrigado por entrar em contato. Já estou analisando seu caso.,COMMENT,PORTAL,
INT00000168,TKT000036,2026-01-02 07:17:18,AGENT,AGENT008,Henrique Martins,Ticket resolvido e encerrado. Obrigado!,STATUS_CHANGE,PORTAL,
INT00000169,TKT000037,2025-10-25 23:05:54,CUSTOMER,CUST00106,Jade Souza,Estou muito insatisfeito com o atendimento. Já abri 4 chamados e ninguém resolve meu problema.,COMMENT,PHONE,
INT00000170,TKT000037,2025-10-26 11:38:56,AGENT,AGENT023,Zeca Monteiro,Realizei o estorno solicitado. O valor será creditado em até 2 dias úteis.,COMMENT,PHONE,
INT00000171,TKT000037,2025-10-27 04:46:52,CUSTOMER,CUST00106,Jade Souza,Pode cancelar. Já resolvi de outra forma.,COMMENT,PHONE,
INT00000172,TKT000037,2025-10-27 11:21:49,AGENT,AGENT023,Zeca Monteiro,Já apliquei a correção. Poderia confirmar se está funcionando agora?,COMMENT,PHONE,
INT00000173,TKT000037,2025-10-27 18:49:42,CUSTOMER,CUST00106,Jade Souza,Não consigo seguir essas instruções. Tem como fazer remotamente?,COMMENT,PHONE,
INT00000174,TKT000037,2025-10-28 08:18:14,AGENT,AGENT023,Zeca Monteiro,Consegui identificar o problema. Vou encaminhar para o time técnico.,COMMENT,PHONE,
INT00000175,TKT000037,2025-10-28 14:03:58,CUSTOMER,CUST00106,Jade Souza,Pode cancelar. Já resolvi de outra forma.,COMMENT,PHONE,
INT00000176,TKT000037,2025-10-28 20:09:51,AGENT,AGENT023,Zeca Monteiro,Olá! Obrigado por entrar em contato. Já estou analisando seu caso.,COMMENT,PHONE,
INT00000177,TKT000038,2025-07-24 21:19:54,CUSTOMER,CUST00031,Stella Rezende,A maquininha está pedindo atualização mas não consigo fazer. Como proceder?,COMMENT,WHATSAPP,
INT00000178,TKT000038,2025-07-25 01:18:46,AGENT,AGENT023,Zeca Monteiro,Verifiquei seu cadastro e identifiquei a inconsistência. Vou corrigir.,COMMENT,WHATSAPP,
INT00000179,TKT000038,2025-07-25 23:36:11,CUSTOMER,CUST00031,Stella Rezende,Não consigo seguir essas instruções. Tem como fazer remotamente?,COMMENT,WHATSAPP,
INT00000180,TKT000038,2025-07-26 20:37:39,AGENT,AGENT023,Zeca Monteiro,Olá! Obrigado por entrar em contato. Já estou analisando seu caso.,COMMENT,WHATSAPP,
INT00000181,TKT000038,2025-07-27 12:13:28,CUSTOMER,CUST00031,Stella Rezende,Perfeito! Funcionou agora. Muito obrigado pelo suporte!,COMMENT,WHATSAPP,
INT00000182,TKT000038,2025-07-28 11:58:42,AGENT,AGENT023,Zeca Monteiro,Já apliquei a correção. Poderia confirmar se está funcionando agora?,COMMENT,WHATSAPP,
INT00000183,TKT000038,2025-07-29 01:02:29,CUSTOMER,CUST00031,Stella Rezende,Obrigado pelo retorno. Vou aguardar a solução.,COMMENT,WHATSAPP,
INT00000184,TKT000038,2025-07-30 16:36:06,AGENT,AGENT023,Zeca Monteiro,Ticket resolvido e encerrado. Obrigado!,STATUS_CHANGE,WHATSAPP,
INT00000185,TKT000039,2025-12-25 14:47:54,CUSTOMER,CUST00213,Ana Júlia Porto,Fiz uma venda de R$ 4412.61 mas o comprovante não foi impresso. Cliente está pedindo comprovante.,COMMENT,WHATSAPP,
INT00000186,TKT000039,2025-12-25 23:27:49,CUSTOMER,CUST00213,Ana Júlia Porto,Excelente atendimento! Problema resolvido.,COMMENT,WHATSAPP,
INT00000187,TKT000039,2025-12-26 22:48:38,CUSTOMER,CUST00213,Ana Júlia Porto,Isso não resolve meu problema. Quero falar com um supervisor.,COMMENT,WHATSAPP,
INT00000188,TKT000039,2025-12-27 01:16:01,CUSTOMER,CUST00213,Ana Júlia Porto,Pode cancelar. Já resolvi de outra forma.,COMMENT,WHATSAPP,
INT00000189,TKT000039,2025-12-27 07:58:19,CUSTOMER,CUST00213,Ana Júlia Porto,"Ok, testei aqui e continua com o mesmo erro. O que fazer?",COMMENT,WHATSAPP,
INT00000190,TKT000039,2025-12-27 18:04:05,CUSTOMER,CUST00213,Ana Júlia Porto,Excelente atendimento! Problema resolvido.,COMMENT,WHATSAPP,
INT00000191,TKT000039,2025-12-28 01:29:53,CUSTOMER,CUST00213,Ana Júlia Porto,Obrigado pelo retorno. Vou aguardar a solução.,COMMENT,WHATSAPP,
INT00000192,TKT000040,2025-10-11 18:22:54,CUSTOMER,CUST00002,Guilherme Marques,A maquininha está pedindo atualização mas não consigo fazer. Como proceder?,COMMENT,WHATSAPP,
INT00000193,TKT000040,2025-10-12 14:03:21,AGENT,AGENT023,Zeca Monteiro,Essa solicitação precisa ser aprovada pelo gestor. Aguarde retorno em até 24h.,COMMENT,WHATSAPP,
INT00000194,TKT000040,2025-10-12 19:42:32,CUSTOMER,CUST00002,Guilherme Marques,Não consigo seguir essas instruções. Tem como fazer remotamente?,COMMENT,WHATSAPP,
INT00000195,TKT000040,2025-10-13 00:21:43,AGENT,AGENT023,Zeca Monteiro,Olá! Obrigado por entrar em contato. Já estou analisando seu caso.,COMMENT,WHATSAPP,
INT00000196,TKT000040,2025-10-13 13:29:26,CUSTOMER,CUST00002,Guilherme Marques,Excelente atendimento! Problema resolvido.,COMMENT,WHATSAPP,
INT00000197,TKT000040,2025-10-13 16:29:32,AGENT,AGENT023,Zeca Monteiro,"Enviei as instruções por email. Por favor, siga o passo a passo.",COMMENT,WHATSAPP,
INT00000198,TKT000040,2025-10-14 15:12:54,CUSTOMER,CUST00002,Guilherme Marques,Não consigo seguir essas instruções. Tem como fazer remotamente?,COMMENT,WHATSAPP,
INT00000199,TKT000040,2025-10-17 17:16:18,AGENT,AGENT023,Zeca Monteiro,Ticket resolvido e encerrado. Obrigado!,STATUS_CHANGE,WHATSAPP,
INT00000200,TKT000041,2025-12-10 12:51:54,CUSTOMER,CUST00173,Sr. Theodoro Rocha,A leitora de cartão não está funcionando. Tentei limpar mas continua com problema.,COMMENT,EMAIL,
INT00000201,TKT000041,2025-12-11 04:04:53,AGENT,AGENT022,Yasmin Cardoso,Sua solicitação foi concluída com sucesso. Há mais algo em que posso ajudar?,COMMENT,EMAIL,
INT00000202,TKT000041,2025-12-11 17:31:37,CUSTOMER,CUST00173,Sr. Theodoro Rocha,Entendi. Vou aguardar o retorno então.,COMMENT,EMAIL,
INT00000203,TKT000041,2025-12-11 23:12:43,AGENT,AGENT022,Yasmin Cardoso,Verifiquei seu cadastro e identifiquei a inconsistência. Vou corrigir.,COMMENT,EMAIL,
INT00000204,TKT000041,2025-12-12 04:30:14,CUSTOMER,CUST00173,Sr. Theodoro Rocha,Quanto tempo vai demorar? Estou perdendo vendas!,COMMENT,EMAIL,
INT00000205,TKT000041,2025-12-12 08:39:42,AGENT,AGENT022,Yasmin Cardoso,Já apliquei a correção. Poderia confirmar se está funcionando agora?,COMMENT,EMAIL,
INT00000206,TKT000041,2025-12-13 02:18:44,CUSTOMER,CUST00173,Sr. Theodoro Rocha,Quanto tempo vai demorar? Estou perdendo vendas!,COMMENT,EMAIL,
INT00000207,TKT000041,2025-12-13 11:28:31,AGENT,AGENT022,Yasmin Cardoso,O problema está relacionado ao seu equipamento. Vou solicitar a troca.,COMMENT,EMAIL,
INT00000208,TKT000042,2025-12-18 04:15:54,CUSTOMER,CUST00226,Benício da Luz,A maquininha está pedindo atualização mas não consigo fazer. Como proceder?,COMMENT,CHAT,
INT00000209,TKT000042,2025-12-18 16:25:12,AGENT,AGENT010,João Pereira,O problema está relacionado ao seu equipamento. Vou solicitar a troca.,COMMENT,CHAT,
INT00000210,TKT000042,2025-12-24 07:14:06,AGENT,AGENT010,João Pereira,Ticket resolvido e encerrado. Obrigado!,STATUS_CHANGE,CHAT,
INT00000211,TKT000043,2025-12-23 07:41:54,CUSTOMER,CUST00027,Heitor da Luz,A maquininha está pedindo atualização mas não consigo fazer. Como proceder?,COMMENT,EMAIL,
INT00000212,TKT000043,2025-12-24 03:21:53,AGENT,AGENT003,Beatriz Santos,Consegui identificar o problema. Vou encaminhar para o time técnico.,COMMENT,EMAIL,
INT00000213,TKT000043,2025-12-24 08:18:11,CUSTOMER,CUST00027,Heitor da Luz,Entendi. Vou aguardar o retorno então.,COMMENT,EMAIL,
INT00000214,TKT000043,2025-12-24 00:08:18,AGENT,AGENT003,Beatriz Santos,Ticket resolvido e encerrado. Obrigado!,STATUS_CHANGE,EMAIL,
INT00000215,TKT000044,2025-07-29 03:43:54,CUSTOMER,CUST00062,Luan Campos,O pagamento via PIX não está processando. Cliente escaneou o QR Code mas o pagamento não foi aprovado.,COMMENT,CHAT,
INT00000216,TKT000044,2025-07-29 08:28:16,AGENT,AGENT003,Beatriz Santos,Verifiquei seu cadastro e identifiquei a inconsistência. Vou corrigir.,COMMENT,CHAT,
INT00000217,TKT000044,2025-07-29 09:27:57,CUSTOMER,CUST00062,Luan Campos,"Ok, testei aqui e continua com o mesmo erro. O que fazer?",COMMENT,CHAT,
INT00000218,TKT000044,2025-07-30 06:46:09,AGENT,AGENT003,Beatriz Santos,"Enviei as instruções por email. Por favor, siga o passo a passo.",COMMENT,CHAT,
INT00000219,TKT000044,2025-07-30 23:25:20,CUSTOMER,CUST00062,Luan Campos,Perfeito! Funcionou agora. Muito obrigado pelo suporte!,COMMENT,CHAT,
INT00000220,TKT000044,2025-07-31 01:33:16,AGENT,AGENT003,Beatriz Santos,Entendo sua frustração. Vou verificar isso imediatamente para você.,COMMENT,CHAT,
INT00000221,TKT000044,2025-07-31 12:04:29,CUSTOMER,CUST00062,Luan Campos,Entendi. Vou aguardar o retorno então.,COMMENT,CHAT,
INT00000222,TKT000045,2025-11-30 20:18:54,CUSTOMER,CUST00069,Eduarda Fonseca,"Estou com problemas de conexão na maquininha. Aparece erro ""Falha de comunicação"" toda vez que tento processar um pagamento.",COMMENT,PHONE,
INT00000223,TKT000045,2025-12-01 19:37:08,AGENT,AGENT021,Wagner Teixeira,Entendo sua frustração. Vou verificar isso imediatamente para você.,COMMENT,PHONE,
INT00000224,TKT000045,2025-12-02 13:08:24,CUSTOMER,CUST00069,Eduarda Fonseca,"Ok, testei aqui e continua com o mesmo erro. O que fazer?",COMMENT,PHONE,
INT00000225,TKT000045,2025-12-03 06:43:09,AGENT,AGENT021,Wagner Teixeira,Olá! Obrigado por entrar em contato. Já estou analisando seu caso.,COMMENT,PHONE,
INT00000226,TKT000045,2025-12-03 21:23:47,CUSTOMER,CUST00069,Eduarda Fonseca,Quanto tempo vai demorar? Estou perdendo vendas!,COMMENT,PHONE,
INT00000227,TKT000045,2025-12-04 06:55:13,AGENT,AGENT021,Wagner Teixeira,Entendo sua frustração. Vou verificar isso imediatamente para você.,COMMENT,PHONE,
INT00000228,TKT000045,2025-12-05 02:50:40,CUSTOMER,CUST00069,Eduarda Fonseca,Obrigado pelo retorno. Vou aguardar a solução.,COMMENT,PHONE,
INT00000229,TKT000046,2025-10-14 14:30:54,CUSTOMER,CUST00227,Maria Isis Cassiano,"Estou com problemas de conexão na maquininha. Aparece erro ""Falha de comunicação"" toda vez que tento processar um pagamento.",COMMENT,CHAT,
INT00000230,TKT000046,2025-10-14 20:51:03,AGENT,AGENT024,Amanda Pinto,Entendo sua frustração. Vou verificar isso imediatamente para você.,COMMENT,CHAT,
INT00000231,TKT000046,2025-10-15 03:38:27,CUSTOMER,CUST00227,Maria Isis Cassiano,Excelente atendimento! Problema resolvido.,COMMENT,CHAT,
INT00000232,TKT000047,2026-01-01 21:49:54,CUSTOMER,CUST00044,Isis Rocha,A maquininha está pedindo atualização mas não consigo fazer. Como proceder?,COMMENT,PHONE,
INT00000233,TKT000047,2026-01-02 16:57:11,AGENT,AGENT023,Zeca Monteiro,Olá! Obrigado por entrar em contato. Já estou analisando seu caso.,COMMENT,PHONE,
INT00000234,TKT000048,2025-12-31 15:37:54,CUSTOMER,CUST00201,Cauê Nunes,Estou esperando há 60 minutos para ser atendido. Isso é inaceitável!,COMMENT,CHAT,
INT00000235,TKT000048,2025-12-31 18:37:50,AGENT,AGENT016,Pedro Araújo,Essa solicitação precisa ser aprovada pelo gestor. Aguarde retorno em até 24h.,COMMENT,CHAT,
INT00000236,TKT000048,2026-01-01 15:10:10,CUSTOMER,CUST00201,Cauê Nunes,Mas isso já faz 3 dias que estou com problema! Preciso de agilidade!,COMMENT,CHAT,
INT00000237,TKT000048,2026-01-01 20:25:26,AGENT,AGENT016,Pedro Araújo,O problema está relacionado ao seu equipamento. Vou solicitar a troca.,COMMENT,CHAT,
INT00000238,TKT000048,2026-01-02 14:46:35,CUSTOMER,CUST00201,Cauê Nunes,Entendi. Vou aguardar o retorno então.,COMMENT,CHAT,
INT00000239,TKT000048,2026-01-03 10:26:23,AGENT,AGENT016,Pedro Araújo,Verifiquei seu cadastro e identifiquei a inconsistência. Vou corrigir.,COMMENT,CHAT,
INT00000240,TKT000048,2026-01-03 18:44:09,CUSTOMER,CUST00201,Cauê Nunes,"Ok, testei aqui e continua com o mesmo erro. O que fazer?",COMMENT,CHAT,
INT00000241,TKT000048,2026-01-04 00:57:56,AGENT,AGENT016,Pedro Araújo,Realizei o estorno solicitado. O valor será creditado em até 2 dias úteis.,COMMENT,CHAT,
INT00000242,TKT000049,2025-12-20 23:44:54,CUSTOMER,CUST00292,Otávio Pires,O pagamento via PIX não está processando. Cliente escaneou o QR Code mas o pagamento não foi aprovado.,COMMENT,WHATSAPP,
INT00000243,TKT000049,2025-12-21 06:32:00,AGENT,AGENT025,Bruno Cunha,Realizei o estorno solicitado. O valor será creditado em até 2 dias úteis.,COMMENT,WHATSAPP,
INT00000244,TKT000049,2025-12-21 09:55:33,CUSTOMER,CUST00292,Otávio Pires,Obrigado pelo retorno. Vou aguardar a solução.,COMMENT,WHATSAPP,
INT00000245,TKT000049,2025-12-21 12:50:31,AGENT,AGENT025,Bruno Cunha,Verifiquei seu cadastro e identifiquei a inconsistência. Vou corrigir.,COMMENT,WHATSAPP,
INT00000246,TKT000049,2025-12-21 15:45:08,CUSTOMER,CUST00292,Otávio Pires,Quanto tempo vai demorar? Estou perdendo vendas!,COMMENT,WHATSAPP,
INT00000247,TKT000049,2025-12-21 19:35:07,AGENT,AGENT025,Bruno Cunha,Já apliquei a correção. Poderia confirmar se está funcionando agora?,COMMENT,WHATSAPP,
INT00000248,TKT000049,2025-12-21 20:38:58,CUSTOMER,CUST00292,Otávio Pires,Quanto tempo vai demorar? Estou perdendo vendas!,COMMENT,WHATSAPP,
INT00000249,TKT000049,2025-12-21 03:02:54,AGENT,AGENT025,Bruno Cunha,Ticket resolvido e encerrado. Obrigado!,STATUS_CHANGE,WHATSAPP,
INT00000250,TKT000050,2025-11-04 03:43:54,CUSTOMER,CUST00257,Luna Caldeira,Gostaria de informações sobre mudança de plano. Meu volume de vendas aumentou e preciso de condições melhores.,COMMENT,CHAT,
INT00000251,TKT000050,2025-11-04 07:41:42,CUSTOMER,CUST00257,Luna Caldeira,Não consigo seguir essas instruções. Tem como fazer remotamente?,COMMENT,CHAT,
INT00000252,TKT000050,2025-11-04 13:30:11,CUSTOMER,CUST00257,Luna Caldeira,Quanto tempo vai demorar? Estou perdendo vendas!,COMMENT,CHAT,
INT00000253,TKT000050,2025-11-05 06:08:32,CUSTOMER,CUST00257,Luna Caldeira,Mas isso já faz 3 dias que estou com problema! Preciso de agilidade!,COMMENT,CHAT,
INT00000254,TKT000050,2025-11-05 18:12:00,CUSTOMER,CUST00257,Luna Caldeira,Mas isso já faz 3 dias que estou com problema! Preciso de agilidade!,COMMENT,CHAT,
INT00000255,TKT000051,2025-08-10 12:53:54,CUSTOMER,CUST00105,Marcela Novais,A taxa cobrada nas transações está diferente do contratado. Contratei 2.5% mas está sendo cobrado 3.5%.,COMMENT,PHONE,
INT00000256,TKT000051,2025-08-10 15:47:20,AGENT,AGENT021,Wagner Teixeira,Verifiquei seu cadastro e identifiquei a inconsistência. Vou corrigir.,COMMENT,PHONE,
INT00000257,TKT000051,2025-08-11 00:41:09,CUSTOMER,CUST00105,Marcela Novais,Excelente atendimento! Problema resolvido.,COMMENT,PHONE,
INT00000258,TKT000052,2026-01-07 21:49:54,CUSTOMER,CUST00223,Dr. Paulo Sousa,A maquininha de cartão modelo X900 não está ligando. Tentei carregar a bateria mas não funciona.,COMMENT,PHONE,
INT00000259,TKT000052,2026-01-08 01:06:46,AGENT,AGENT024,Amanda Pinto,Entendo sua frustração. Vou verificar isso imediatamente para você.,COMMENT,PHONE,
INT00000260,TKT000052,2026-01-08 22:39:33,CUSTOMER,CUST00223,Dr. Paulo Sousa,Excelente atendimento! Problema resolvido.,COMMENT,PHONE,
INT00000261,TKT000052,2026-01-09 02:42:36,AGENT,AGENT024,Amanda Pinto,"Enviei as instruções por email. Por favor, siga o passo a passo.",COMMENT,PHONE,
INT00000262,TKT000053,2025-12-11 18:11:54,CUSTOMER,CUST00178,Bianca Cassiano,O pagamento via PIX não está processando. Cliente escaneou o QR Code mas o pagamento não foi aprovado.,COMMENT,CHAT,
INT00000263,TKT000053,2025-12-12 02:34:01,AGENT,AGENT009,Isabela Ferreira,Consegui identificar o problema. Vou encaminhar para o time técnico.,COMMENT,CHAT,
INT00000264,TKT000053,2025-12-12 19:02:01,CUSTOMER,CUST00178,Bianca Cassiano,"Ok, testei aqui e continua com o mesmo erro. O que fazer?",COMMENT,CHAT,
INT00000265,TKT000053,2025-12-13 16:31:19,AGENT,AGENT009,Isabela Ferreira,Verifiquei seu cadastro e identifiquei a inconsistência. Vou corrigir.,COMMENT,CHAT,
INT00000266,TKT000053,2025-12-14 07:42:14,CUSTOMER,CUST00178,Bianca Cassiano,Não consigo seguir essas instruções. Tem como fazer remotamente?,COMMENT,CHAT,
INT00000267,TKT000053,2025-12-14 16:23:27,AGENT,AGENT009,Isabela Ferreira,Entendo sua frustração. Vou verificar isso imediatamente para você.,COMMENT,CHAT,
INT00000268,TKT000054,2026-01-01 22:47:54,CUSTOMER,CUST00033,Ana Júlia Correia,"Estou com problemas de conexão na maquininha. Aparece erro ""Falha de comunicação"" toda vez que tento processar um pagamento.",COMMENT,PHONE,
INT00000269,TKT000054,2026-01-02 20:49:47,AGENT,AGENT002,Carlos Oliveira,Essa solicitação precisa ser aprovada pelo gestor. Aguarde retorno em até 24h.,COMMENT,PHONE,
INT00000270,TKT000054,2026-01-03 19:15:09,CUSTOMER,CUST00033,Ana Júlia Correia,Mas isso já faz 3 dias que estou com problema! Preciso de agilidade!,COMMENT,PHONE,
INT00000271,TKT000054,2026-01-04 14:17:26,AGENT,AGENT002,Carlos Oliveira,Consegui identificar o problema. Vou encaminhar para o time técnico.,COMMENT,PHONE,
INT00000272,TKT000055,2025-11-25 14:13:54,CUSTOMER,CUST00294,João Miguel da Mata,A maquininha está pedindo atualização mas não consigo fazer. Como proceder?,COMMENT,PHONE,
INT00000273,TKT000055,2025-11-26 06:08:39,AGENT,AGENT001,Ana Silva,Essa solicitação precisa ser aprovada pelo gestor. Aguarde retorno em até 24h.,COMMENT,PHONE,
INT00000274,TKT000055,2025-11-26 10:07:01,CUSTOMER,CUST00294,João Miguel da Mata,Entendi. Vou aguardar o retorno então.,COMMENT,PHONE,
INT00000275,TKT000055,2025-11-27 03:34:07,AGENT,AGENT001,Ana Silva,O problema está relacionado ao seu equipamento. Vou solicitar a troca.,COMMENT,PHONE,
INT00000276,TKT000055,2025-11-27 23:12:46,CUSTOMER,CUST00294,João Miguel da Mata,Mas isso já faz 3 dias que estou com problema! Preciso de agilidade!,COMMENT,PHONE,
INT00000277,TKT000055,2025-11-28 13:17:31,AGENT,AGENT001,Ana Silva,Verifiquei seu cadastro e identifiquei a inconsistência. Vou corrigir.,COMMENT,PHONE,
INT00000278,TKT000055,2025-11-28 17:11:30,CUSTOMER,CUST00294,João Miguel da Mata,Isso não resolve meu problema. Quero falar com um supervisor.,COMMENT,PHONE,
