interaction_id,ticket_id,interaction_timestamp,author_type,author_id,author_name,message,interaction_type,channel,attachments
INT00000170,TKT000034,2025-11-11 07:16:29,CUSTOMER,CUST00079,Lance Hebert,This does not solve my problem. I want to speak with a supervisor.,COMMENT,CHAT,
INT00000171,TKT000034,2025-11-12 04:41:39,CUSTOMER,CUST00079,Lance Hebert,"Ok, I tested it and it still has the same error. What should I do?",COMMENT,CHAT,
INT00000172,TKT000034,2025-11-12 14:38:34,CUSTOMER,CUST00079,Lance Hebert,Thank you for the response. I will wait for the solution.,COMMENT,CHAT,
INT00000173,TKT000034,2025-11-12 17:31:28,CUSTOMER,CUST00079,Lance Hebert,Understood. I will wait for the response then.,COMMENT,CHAT,
INT00000174,TKT000035,2025-12-18 00:16:22,CUSTOMER,CUST00221,Brittany Campbell,I would like information about changing plans. My sales volume has increased and I need better rates.,COMMENT,LIVE_CHAT,
INT00000175,TKT000035,2025-12-18 02:45:51,AGENT,AGENT018,Ryan Clark,I have processed the requested refund. The amount will be credited within 2 business days.,COMMENT,LIVE_CHAT,
INT00000176,TKT000035,2025-12-19 00:22:45,CUSTOMER,CUST00221,Brittany Campbell,How long will it take? I am losing sales!,COMMENT,LIVE_CHAT,
INT00000177,TKT000036,2025-11-12 23:51:22,CUSTOMER,CUST00044,James Padilla,A chargeback of $2902.61 was made to my account without authorization. I need to understand the reason and reverse it.,COMMENT,LIVE_CHAT,
INT00000178,TKT000036,2025-11-13 21:48:51,AGENT,AGENT005,Jennifer Martinez,Hello! Thank you for contacting us. I'm already looking into your case.,COMMENT,LIVE_CHAT,
INT00000179,TKT000037,2025-12-21 01:58:22,CUSTOMER,CUST00142,John Shields,"I am experiencing connection problems with the terminal. It shows ""Communication failure"" error every time I try to process a payment.",COMMENT,LIVE_CHAT,
INT00000180,TKT000037,2025-12-21 20:33:17,AGENT,AGENT024,Andrew Young,I checked your registration and identified the inconsistency. I will correct it.,COMMENT,LIVE_CHAT,
INT00000181,TKT000037,2025-12-22 02:22:04,CUSTOMER,CUST00142,John Shields,How long will it take? I am losing sales!,COMMENT,LIVE_CHAT,
INT00000182,TKT000038,2025-12-28 22:24:22,CUSTOMER,CUST00203,Barbara Miller,I made a sale of $4324.77 but the receipt was not printed. Customer is asking for a receipt.,COMMENT,LIVE_CHAT,
INT00000183,TKT000038,2025-12-29 05:56:21,AGENT,AGENT021,Stephanie Walker,I sent the instructions by email. Please follow the step-by-step guide.,COMMENT,LIVE_CHAT,
INT00000184,TKT000038,2025-12-30 03:24:21,CUSTOMER,CUST00203,Barbara Miller,You can cancel. I already solved it another way.,COMMENT,LIVE_CHAT,
INT00000185,TKT000038,2025-12-30 22:58:37,AGENT,AGENT021,Stephanie Walker,I understand your frustration. I will check this immediately for you.,COMMENT,LIVE_CHAT,
INT00000186,TKT000039,2025-12-30 19:08:22,CUSTOMER,CUST00164,Robert Sawyer,I would like to cancel my contract. I am closing my store/switching to another provider.,COMMENT,PORTAL,
INT00000187,TKT000039,2025-12-31 11:03:43,AGENT,AGENT011,Maria Lopez,The problem is related to your equipment. I will request a replacement.,COMMENT,PORTAL,
INT00000188,TKT000039,2025-12-31 15:21:54,CUSTOMER,CUST00164,Robert Sawyer,This does not solve my problem. I want to speak with a supervisor.,COMMENT,PORTAL,
INT00000189,TKT000039,2026-01-01 09:25:18,AGENT,AGENT011,Maria Lopez,Hello! Thank you for contacting us. I'm already looking into your case.,COMMENT,PORTAL,
INT00000190,TKT000039,2026-01-01 18:21:49,CUSTOMER,CUST00164,Robert Sawyer,Perfect! It worked now. Thank you very much for the support!,COMMENT,PORTAL,
INT00000191,TKT000039,2026-01-01 18:35:22,AGENT,AGENT011,Maria Lopez,Ticket resolved and closed. Thank you!,STATUS_CHANGE,PORTAL,
INT00000192,TKT000040,2026-01-11 18:19:22,CUSTOMER,CUST00282,Mary Hill,The terminal is asking for an update but I cannot do it. How do I proceed?,COMMENT,LIVE_CHAT,
INT00000193,TKT000040,2026-01-11 23:16:39,AGENT,AGENT023,Rachel Allen,Hello! Thank you for contacting us. I'm already looking into your case.,COMMENT,LIVE_CHAT,
INT00000194,TKT000041,2025-11-27 19:21:22,CUSTOMER,CUST00130,Paul Carpenter,I made a sale of $1947.26 but the receipt was not printed. Customer is asking for a receipt.,COMMENT,PORTAL,
INT00000195,TKT000041,2025-11-28 05:07:40,AGENT,AGENT019,Ashley Lewis,This request needs to be approved by the manager. Please wait for a response within 24 hours.,COMMENT,PORTAL,
INT00000196,TKT000041,2025-11-29 02:48:05,CUSTOMER,CUST00130,Paul Carpenter,"Ok, I tested it and it still has the same error. What should I do?",COMMENT,PORTAL,
INT00000197,TKT000042,2025-12-05 15:42:22,CUSTOMER,CUST00275,Michael Chan,I made a sale of $1316.33 but the receipt was not printed. Customer is asking for a receipt.,COMMENT,LIVE_CHAT,
INT00000198,TKT000042,2025-12-05 20:52:56,AGENT,AGENT020,Matthew Robinson,The problem is related to your equipment. I will request a replacement.,COMMENT,LIVE_CHAT,
INT00000199,TKT000042,2025-12-06 19:56:07,CUSTOMER,CUST00275,Michael Chan,I cannot follow these instructions. Can you do it remotely?,COMMENT,LIVE_CHAT,
INT00000200,TKT000042,2025-12-06 23:13:37,AGENT,AGENT020,Matthew Robinson,The problem is related to your equipment. I will request a replacement.,COMMENT,LIVE_CHAT,
INT00000201,TKT000042,2025-12-07 12:39:17,CUSTOMER,CUST00275,Michael Chan,"Ok, I tested it and it still has the same error. What should I do?",COMMENT,LIVE_CHAT,
INT00000202,TKT000042,2025-12-07 20:47:23,AGENT,AGENT020,Matthew Robinson,I sent the instructions by email. Please follow the step-by-step guide.,COMMENT,LIVE_CHAT,
INT00000203,TKT000042,2025-12-08 09:05:00,CUSTOMER,CUST00275,Michael Chan,How long will it take? I am losing sales!,COMMENT,LIVE_CHAT,
INT00000204,TKT000042,2025-12-09 14:32:46,AGENT,AGENT020,Matthew Robinson,Ticket resolved and closed. Thank you!,STATUS_CHANGE,LIVE_CHAT,
INT00000205,TKT000043,2025-12-13 01:13:22,CUSTOMER,CUST00114,Angie Grimes,The system has been down since 17am and I am losing sales. I need an urgent solution!,COMMENT,CHAT,
INT00000206,TKT000043,2025-12-13 04:18:05,AGENT,AGENT015,Laura Martinez,I understand your frustration. I will check this immediately for you.,COMMENT,CHAT,
INT00000207,TKT000043,2025-12-13 23:25:48,CUSTOMER,CUST00114,Angie Grimes,"Ok, I tested it and it still has the same error. What should I do?",COMMENT,CHAT,
INT00000208,TKT000044,2025-12-21 15:41:22,CUSTOMER,CUST00152,Ryan Green,The card reader is not working. I tried cleaning it but the problem persists.,COMMENT,LIVE_CHAT,
INT00000209,TKT000044,2025-12-22 00:16:34,AGENT,AGENT010,Daniel Garcia,Hello! Thank you for contacting us. I'm already looking into your case.,COMMENT,LIVE_CHAT,
INT00000210,TKT000044,2025-12-22 18:48:35,CUSTOMER,CUST00152,Ryan Green,Perfect! It worked now. Thank you very much for the support!,COMMENT,LIVE_CHAT,
INT00000211,TKT000044,2025-12-24 20:27:34,AGENT,AGENT010,Daniel Garcia,Ticket resolved and closed. Thank you!,STATUS_CHANGE,LIVE_CHAT,
INT00000212,TKT000045,2026-01-12 07:07:22,CUSTOMER,CUST00059,Kaylee Hays,"I am experiencing connection problems with the terminal. It shows ""Communication failure"" error every time I try to process a payment.",COMMENT,PHONE,
INT00000213,TKT000045,2026-01-12 23:33:47,AGENT,AGENT024,Andrew Young,This request needs to be approved by the manager. Please wait for a response within 24 hours.,COMMENT,PHONE,
INT00000214,TKT000045,2026-01-15 22:03:10,AGENT,AGENT024,Andrew Young,Ticket resolved and closed. Thank you!,STATUS_CHANGE,PHONE,
INT00000215,TKT000046,2025-12-01 04:23:22,CUSTOMER,CUST00096,Angela Chung,The payment terminal model X900 is not powering on. I tried charging the battery but it still does not work.,COMMENT,CHAT,
INT00000216,TKT000046,2025-12-02 03:50:08,AGENT,AGENT015,Laura Martinez,Hello! Thank you for contacting us. I'm already looking into your case.,COMMENT,CHAT,
INT00000217,TKT000046,2025-12-02 14:32:32,CUSTOMER,CUST00096,Angela Chung,I cannot follow these instructions. Can you do it remotely?,COMMENT,CHAT,
INT00000218,TKT000046,2025-12-02 21:40:28,AGENT,AGENT015,Laura Martinez,I understand your frustration. I will check this immediately for you.,COMMENT,CHAT,
INT00000219,TKT000046,2025-12-03 16:03:21,CUSTOMER,CUST00096,Angela Chung,Perfect! It worked now. Thank you very much for the support!,COMMENT,CHAT,
INT00000220,TKT000046,2025-12-04 04:50:22,AGENT,AGENT015,Laura Martinez,Ticket resolved and closed. Thank you!,STATUS_CHANGE,CHAT,
INT00000221,TKT000047,2025-12-07 00:37:22,CUSTOMER,CUST00033,Michael Paul,The fee charged on transactions is different from what was contracted. I contracted 2.5% but am being charged 3.5%.,COMMENT,PORTAL,
INT00000222,TKT000047,2025-12-07 04:42:23,AGENT,AGENT009,Jessica Brown,I have processed the requested refund. The amount will be credited within 2 business days.,COMMENT,PORTAL,
INT00000223,TKT000047,2025-12-07 09:35:51,CUSTOMER,CUST00033,Michael Paul,I cannot follow these instructions. Can you do it remotely?,COMMENT,PORTAL,
INT00000224,TKT000047,2025-12-08 04:06:56,AGENT,AGENT009,Jessica Brown,I checked your registration and identified the inconsistency. I will correct it.,COMMENT,PORTAL,
INT00000225,TKT000047,2025-12-09 03:58:50,CUSTOMER,CUST00033,Michael Paul,Perfect! It worked now. Thank you very much for the support!,COMMENT,PORTAL,
INT00000226,TKT000047,2025-12-09 20:08:22,AGENT,AGENT009,Jessica Brown,I sent the instructions by email. Please follow the step-by-step guide.,COMMENT,PORTAL,
INT00000227,TKT000048,2025-12-03 23:41:22,CUSTOMER,CUST00199,Angie Hill,The fee charged on transactions is different from what was contracted. I contracted 2.5% but am being charged 3.5%.,COMMENT,PHONE,
INT00000228,TKT000048,2025-12-04 11:19:33,AGENT,AGENT006,Robert Taylor,I understand your frustration. I will check this immediately for you.,COMMENT,PHONE,
INT00000229,TKT000048,2025-12-05 04:18:10,CUSTOMER,CUST00199,Angie Hill,You can cancel. I already solved it another way.,COMMENT,PHONE,
INT00000230,TKT000049,2026-01-04 19:39:22,CUSTOMER,CUST00060,Robert Adams,I am very dissatisfied with the service. I have opened 5 tickets and no one has solved my problem.,COMMENT,PORTAL,
INT00000231,TKT000049,2026-01-05 00:24:50,AGENT,AGENT013,Michelle Anderson,Your request has been completed successfully. Is there anything else I can help you with?,COMMENT,PORTAL,
INT00000232,TKT000049,2026-01-05 15:41:36,CUSTOMER,CUST00060,Robert Adams,"Ok, I tested it and it still has the same error. What should I do?",COMMENT,PORTAL,
INT00000233,TKT000049,2026-01-05 21:35:02,AGENT,AGENT013,Michelle Anderson,I was able to identify the problem. I will forward it to the technical team.,COMMENT,PORTAL,
INT00000234,TKT000049,2026-01-06 07:30:50,CUSTOMER,CUST00060,Robert Adams,I cannot follow these instructions. Can you do it remotely?,COMMENT,PORTAL,
INT00000235,TKT000049,2026-01-07 07:17:18,AGENT,AGENT013,Michelle Anderson,I was able to identify the problem. I will forward it to the technical team.,COMMENT,PORTAL,
INT00000236,TKT000050,2025-12-30 03:09:22,CUSTOMER,CUST00096,Angela Chung,The payment terminal model X900 is not powering on. I tried charging the battery but it still does not work.,COMMENT,LIVE_CHAT,
INT00000237,TKT000050,2025-12-30 04:04:16,AGENT,AGENT016,Brian Jackson,I have applied the fix. Could you confirm if it is working now?,COMMENT,LIVE_CHAT,
INT00000238,TKT000050,2025-12-30 06:42:29,CUSTOMER,CUST00096,Angela Chung,Thank you for the response. I will wait for the solution.,COMMENT,LIVE_CHAT,
INT00000239,TKT000050,2025-12-30 16:08:47,AGENT,AGENT016,Brian Jackson,I have processed the requested refund. The amount will be credited within 2 business days.,COMMENT,LIVE_CHAT,
INT00000240,TKT000050,2025-12-30 23:50:52,CUSTOMER,CUST00096,Angela Chung,Perfect! It worked now. Thank you very much for the support!,COMMENT,LIVE_CHAT,
INT00000241,TKT000050,2025-12-31 12:20:10,AGENT,AGENT016,Brian Jackson,Ticket resolved and closed. Thank you!,STATUS_CHANGE,LIVE_CHAT,
INT00000242,TKT000051,2025-12-15 15:12:22,CUSTOMER,CUST00228,Connie Williams,The payment terminal model X900 is not powering on. I tried charging the battery but it still does not work.,COMMENT,PORTAL,
INT00000243,TKT000051,2025-12-15 23:36:22,AGENT,AGENT002,Michael Chen,The problem is related to your equipment. I will request a replacement.,COMMENT,PORTAL,
INT00000244,TKT000051,2025-12-16 01:32:52,CUSTOMER,CUST00228,Connie Williams,How long will it take? I am losing sales!,COMMENT,PORTAL,
INT00000245,TKT000051,2025-12-17 05:21:58,AGENT,AGENT002,Michael Chen,Ticket resolved and closed. Thank you!,STATUS_CHANGE,PORTAL,
INT00000246,TKT000052,2025-11-02 06:14:22,CUSTOMER,CUST00138,Brandon Hall II,The card reader is not working. I tried cleaning it but the problem persists.,COMMENT,EMAIL,
INT00000247,TKT000052,2025-11-02 07:57:12,AGENT,AGENT015,Laura Martinez,I understand your frustration. I will check this immediately for you.,COMMENT,EMAIL,
INT00000248,TKT000052,2025-11-02 14:46:50,CUSTOMER,CUST00138,Brandon Hall II,I cannot follow these instructions. Can you do it remotely?,COMMENT,EMAIL,
INT00000249,TKT000052,2025-11-03 13:26:27,AGENT,AGENT015,Laura Martinez,I sent the instructions by email. Please follow the step-by-step guide.,COMMENT,EMAIL,
INT00000250,TKT000052,2025-11-03 19:44:41,CUSTOMER,CUST00138,Brandon Hall II,Thank you for the response. I will wait for the solution.,COMMENT,EMAIL,
INT00000251,TKT000052,2025-11-04 00:30:57,AGENT,AGENT015,Laura Martinez,Hello! Thank you for contacting us. I'm already looking into your case.,COMMENT,EMAIL,
INT00000252,TKT000052,2025-11-04 02:14:27,CUSTOMER,CUST00138,Brandon Hall II,This does not solve my problem. I want to speak with a supervisor.,COMMENT,EMAIL,
INT00000253,TKT000052,2025-11-03 19:20:58,AGENT,AGENT015,Laura Martinez,Ticket resolved and closed. Thank you!,STATUS_CHANGE,EMAIL,
INT00000254,TKT000053,2025-12-19 13:59:22,CUSTOMER,CUST00045,Carolyn Meza,I made a sale of $1261.04 but the receipt was not printed. Customer is asking for a receipt.,COMMENT,EMAIL,
INT00000255,TKT000053,2025-12-19 21:11:39,AGENT,AGENT012,James Wilson,I checked your registration and identified the inconsistency. I will correct it.,COMMENT,EMAIL,
INT00000256,TKT000053,2025-12-20 19:02:37,CUSTOMER,CUST00045,Carolyn Meza,But it has been 3 days since I have had this problem! I need speed!,COMMENT,EMAIL,
INT00000257,TKT000053,2025-12-23 20:42:34,AGENT,AGENT012,James Wilson,Ticket resolved and closed. Thank you!,STATUS_CHANGE,EMAIL,
INT00000258,TKT000054,2026-01-05 19:30:22,CUSTOMER,CUST00276,Elizabeth Price,I made sales on 12/31/2025 totaling $3039.76 and the amount was not credited to my account.,COMMENT,CHAT,
INT00000259,TKT000054,2026-01-06 00:20:59,AGENT,AGENT022,Justin Hall,The problem is related to your equipment. I will request a replacement.,COMMENT,CHAT,
INT00000260,TKT000054,2026-01-06 09:23:38,CUSTOMER,CUST00276,Elizabeth Price,I cannot follow these instructions. Can you do it remotely?,COMMENT,CHAT,
INT00000261,TKT000054,2026-01-06 12:30:53,AGENT,AGENT022,Justin Hall,Hello! Thank you for contacting us. I'm already looking into your case.,COMMENT,CHAT,
INT00000262,TKT000054,2026-01-07 05:03:52,CUSTOMER,CUST00276,Elizabeth Price,"Ok, I tested it and it still has the same error. What should I do?",COMMENT,CHAT,
INT00000263,TKT000054,2026-01-06 18:42:58,AGENT,AGENT022,Justin Hall,Ticket resolved and closed. Thank you!,STATUS_CHANGE,CHAT,
INT00000264,TKT000055,2026-01-01 19:28:22,CUSTOMER,CUST00068,Benjamin Brown,The card reader is not working. I tried cleaning it but the problem persists.,COMMENT,LIVE_CHAT,
INT00000265,TKT000055,2026-01-02 04:26:46,AGENT,AGENT013,Michelle Anderson,This request needs to be approved by the manager. Please wait for a response within 24 hours.,COMMENT,LIVE_CHAT,
INT00000266,TKT000055,2026-01-02 22:24:18,CUSTOMER,CUST00068,Benjamin Brown,Excellent service! Problem solved.,COMMENT,LIVE_CHAT,
INT00000267,TKT000055,2026-01-03 11:19:59,AGENT,AGENT013,Michelle Anderson,This request needs to be approved by the manager. Please wait for a response within 24 hours.,COMMENT,LIVE_CHAT,
INT00000268,TKT000056,2025-12-21 18:31:22,CUSTOMER,CUST00048,Angela Lin,The terminal is asking for an update but I cannot do it. How do I proceed?,COMMENT,LIVE_CHAT,
INT00000269,TKT000056,2025-12-22 10:18:13,AGENT,AGENT016,Brian Jackson,I have applied the fix. Could you confirm if it is working now?,COMMENT,LIVE_CHAT,
INT00000270,TKT000056,2025-12-23 00:32:07,CUSTOMER,CUST00048,Angela Lin,But it has been 3 days since I have had this problem! I need speed!,COMMENT,LIVE_CHAT,
INT00000271,TKT000056,2025-12-25 20:30:10,AGENT,AGENT016,Brian Jackson,Ticket resolved and closed. Thank you!,STATUS_CHANGE,LIVE_CHAT,
INT00000272,TKT000057,2025-10-28 05:35:22,CUSTOMER,CUST00033,Michael Paul,I would like information about changing plans. My sales volume has increased and I need better rates.,COMMENT,EMAIL,
INT00000273,TKT000057,2025-10-28 09:09:21,AGENT,AGENT011,Maria Lopez,Your request has been completed successfully. Is there anything else I can help you with?,COMMENT,EMAIL,
INT00000274,TKT000057,2025-10-30 14:39:34,AGENT,AGENT011,Maria Lopez,Ticket resolved and closed. Thank you!,STATUS_CHANGE,EMAIL,
INT00000275,TKT000058,2026-01-13 12:20:22,CUSTOMER,CUST00236,Ellen Thornton,I would like to cancel my contract. I am closing my store/switching to another provider.,COMMENT,CHAT,
INT00000276,TKT000058,2026-01-13 13:48:13,CUSTOMER,CUST00236,Ellen Thornton,Perfect! It worked now. Thank you very much for the support!,COMMENT,CHAT,
INT00000277,TKT000059,2026-01-09 06:32:22,CUSTOMER,CUST00141,Meagan Daniel,"I am experiencing connection problems with the terminal. It shows ""Communication failure"" error every time I try to process a payment.",COMMENT,LIVE_CHAT,
